Unnamed: 0,Profitability by Entity Department,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118,Unnamed: 119,Unnamed: 120,Unnamed: 121,Unnamed: 122,Unnamed: 123,Unnamed: 124,Unnamed: 125,Unnamed: 126,Unnamed: 127,Unnamed: 128,Unnamed: 129,Unnamed: 130,Unnamed: 131,Unnamed: 132,Unnamed: 133,Unnamed: 134,Unnamed: 135,Unnamed: 136,Unnamed: 137,Unnamed: 138,Unnamed: 139,Unnamed: 140,Unnamed: 141,Unnamed: 142,Unnamed: 143,Unnamed: 144,Unnamed: 145,Unnamed: 146,Unnamed: 147,Unnamed: 148,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Unnamed: 153,Unnamed: 154,Unnamed: 155,Unnamed: 156,Unnamed: 157,Unnamed: 158,Unnamed: 159,Unnamed: 160,Unnamed: 161,Unnamed: 162,Unnamed: 163,Unnamed: 164,Unnamed: 165,Unnamed: 166,Unnamed: 167,Unnamed: 168,Unnamed: 169,Unnamed: 170,Unnamed: 171,Unnamed: 172,Unnamed: 173,Unnamed: 174,Unnamed: 175,Unnamed: 176,Unnamed: 177,Unnamed: 178,Unnamed: 179,Unnamed: 180,Unnamed: 181,Unnamed: 182,Unnamed: 183,Unnamed: 184,Unnamed: 185,Unnamed: 186,Unnamed: 187,Unnamed: 188,Unnamed: 189,Unnamed: 190,Unnamed: 191,Unnamed: 192,Unnamed: 193,Unnamed: 194,Unnamed: 195,Unnamed: 196,Unnamed: 197,Unnamed: 198,Unnamed: 199,Unnamed: 200,Unnamed: 201,Unnamed: 202,Unnamed: 203,Unnamed: 204,Unnamed: 205,Unnamed: 206,Unnamed: 207,Unnamed: 208,Unnamed: 209,Unnamed: 210,Unnamed: 211,Unnamed: 212,Unnamed: 213,Unnamed: 214,Unnamed: 215,Unnamed: 216,Unnamed: 217,Unnamed: 218,Unnamed: 219,Unnamed: 220,Unnamed: 221,Unnamed: 222,Unnamed: 223,Unnamed: 224,Unnamed: 225,Unnamed: 226,Unnamed: 227,Unnamed: 228,Unnamed: 229,Unnamed: 230,Unnamed: 231,Unnamed: 232,Unnamed: 233,Unnamed: 234,Unnamed: 235,Unnamed: 236,Unnamed: 237,Unnamed: 238,Unnamed: 239,Unnamed: 240,Unnamed: 241,Unnamed: 242
,Operating Profit (After Irregular Expense),,1274764.0838248415,38789223.41405428,45480862.307152875,47364707.75439726,-41012566.105494455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91896991.4539348,393901.80403899716,39438398.04850136,1111013.6291265525,38115203.37639985,-39340288.314443484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39718228.54362328,410166.10775339283,68552820.55561377,66127815.68948251,39619151.52287534,-1737805.2819725946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172972148.5937524,-241881.69627326095,67835686.01126409,33798137.266034156,17346160.872237198,-27832578.728812553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90905523.72444963,317355.5771101206,42346791.81746298,6188580.890085824,4537098.126353197,-31671932.17208857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21717894.23892355,1434350.9529248879,39125819.6790079,15057850.761962153,55542858.523091756,-30752368.93529068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80408510.98169602,1249224.0467675175,-11869728.348785594,28043117.599497788,4948839.177865267,-17897257.178800568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4474195.29654441,-1609692.0168583037,19893371.711208507,22282899.868131302,-2038054.607828212,-25319940.112191893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13208584.8424614,961797.3119529951,79469057.7985193,44816433.366026886,90454542.16897017,56124221.89872627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271826052.5441956,-391591.17906656506,-14664491.263371482,50068961.57690257,-6324658.562520314,-11075627.415323563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17612593.15662064,-1519085.8884399887,-71657945.92778039,27282890.253338657,-37492124.16506508,-20512599.82505483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-103898865.55300161,1708036.7809109786,56436093.14279811,96400571.33041328,111913261.45818783,53313680.90742582,0,0,0,0,0,0,0,0,0,0,0,0,0,-21656250,298115393.619736
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Income tax,Local,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.21918296626304,17726.00048870138,16444.17036480679,6422.0235046265625,15683.586458899012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56320,9905.007778876416,4842513.871303047,5092886.066116653,1339776.315005032,4717842.739796388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16002923.999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-15267.025178123708,-9799489.897156535,-8152322.883541446,-1479431.512968891,-6875584.681155005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-26322096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-513.8086703147139,60333.01293172177,60097.77559698228,3728.9740443766214,56116.04609723403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Supplementary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Number of FTE,,0,80.36674,54.9662166666666,7.39033333333333,72.46412,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9869066666666,252.17431666666647,0,89.8203,55.9113799999999,7.4268,74.9343799999999,0,0,0,0,0,0,0,0,0,0,0,0,0,36.0312966666666,264.1241566666664,0,99.5390433333333,55.5713466666666,7.59536666666666,75.5452966666666,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8638833333333,277.11493666666644,0,112.89366,58.7682666666666,7.62843666666666,68.9062766666666,0,0,0,0,0,0,0,0,0,0,0,0,0,41.4333666666666,289.6300066666665,0,108.231239999999,59.52614,8.10901666666666,67.1550833333333,0,0,0,0,0,0,0,0,0,0,0,0,0,45.41518,288.43665999999894,0,105.9023,62.9834766666666,6.16052333333333,71.3741933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,44.0511399999999,290.4716333333331,0,105.494823333333,61.0769133333333,6.20029666666666,70.12705,0,0,0,0,0,0,0,0,0,0,0,0,0,44.4577733333333,287.35685666666626,0,106.471406666666,57.9120033333333,6.25814666666666,69.2990433333333,0,0,0,0,0,0,0,0,0,0,0,0,0,43.4035333333333,283.34413333333254,0,102.49613,58.9298499999999,5.43478666666666,66.2793466666666,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8398066666666,274.97991999999977,0,109.551556666666,58.1967533333333,5.19293333333333,64.4401866666666,0,0,0,0,0,0,0,0,0,0,0,0,0,40.0711766666666,277.4526066666658,0,112.892083333333,60.88175,4.77816666666666,64.1251466666666,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2634233333333,284.9405699999996,0,107.743953333333,58.8555066666666,4.62688666666666,56.7719566666666,0,0,0,0,0,0,0,0,0,0,0,0,0,42.06014,270.05844333333283
,FTE Allocation (incl. Corp),,0,0.31869518300799754,0.21796913100917814,0.029306447345715032,0.28735725730462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1466719813324895,1.0000000000000002,0,0.3400684781489194,0.21168597641965006,0.028118594276754748,0.28370892290086747,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13641802825380833,1,0,0.3591976835700702,0.20053537111755101,0.027408723463372555,0.27261358617250525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14024463567650106,1,0,0.3897857866982984,0.2029080734521498,0.0263385577843327,0.23791138722021452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14305619484500454,1,0,0.3752339941809041,0.20637508422126444,0.028113682451692133,0.2328243689041939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15745287024194554,1,0,0.3645874083631118,0.21683176406554436,0.021208691749475487,0.2457182910230248,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15165384479884358,1,0,0.36712130191383224,0.21254726280703465,0.02157699224090205,0.2440416797896259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15471276324860514,1,0,0.37576711193596724,0.20438751511118916,0.022086734576235015,0.24457553617956268,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15318310219704598,1,0,0.3727404168275272,0.21430601187170303,0.019764303759586026,0.24103340588166094,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15215586165952275,0.9999999999999999,0,0.3948478191746898,0.20975385321663756,0.018716469799010284,0.23225655523966893,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14442530256999347,1,0,0.3961951902227653,0.21366473015759072,0.01676899385253096,0.225047442934036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14832364283307695,0.9999999999999999,0,0.3989653202597512,0.21793618425779532,0.01713290874951723,0.21022100240944155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1557445843234948,1
,FTE Allocation (excl. Corp),,0,0.3734732436251732,0.25543416627704485,0.03434370688012525,0.3367488832176568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17188229862828228,1.1718822986282822,0,0.3937883018346128,0.24512551598502447,0.032560422978606195,0.32852575920175653,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9999999999999999,0,0.4177905698241336,0.23324701355640026,0.031879677174144985,0.3170827394453212,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.4548557144045143,0.23678107272792503,0.030735455027379354,0.2776277578401812,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.4453566820513128,0.244941887441391,0.033367489436187676,0.27633394107110854,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.4297625516752207,0.25559350123314944,0.025000044639144462,0.2896439024524854,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.43431544444554926,0.25144974816358945,0.0255262250543693,0.28870858233649205,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.44374068693112523,0.24135975042712027,0.02608206642255075,0.28881749621920394,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.4396331825294074,0.2527658117577762,0.023311246567407507,0.28428975914540877,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9999999999999998,0,0.46150011256847834,0.2451613562751454,0.021875903828422243,0.27146262732795406,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0.4651945388512336,0.2508754979043217,0.01968939693044026,0.26424056631400433,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.9999999999999998,0,0.4725647154304112,0.2581401080894011,0.020293513587696158,0.24900166289249165,0,0,0,0,0,0,0,0,0,0,0,0,0,,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GP,,1274764.0838248415,151272346.82261378,194189752.27106664,62164212.21706467,137966651.63977593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546867727.0343459,393901.80403899716,157902138.9025382,146483673.78393042,57206996.47443137,139708438.4095302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501695149.37446916,410166.10775339283,200528370.161411,210896276.06607658,55480101.44502221,195365741.93325847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,662680655.7135217,-241881.69627326095,208206342.34754795,176983679.68684852,31949379.63027094,143506494.51644468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,560404014.4848388,317355.5771101206,203701948.17999986,169462295.5886354,30752935.566380125,142922744.87003997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547157279.7821655,1434350.9529248879,205864496.53603244,170314620.5093811,69055578.84824055,175972643.54495463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,622641690.3915336,1249224.0467675175,153322747.0706386,192540401.49984315,19144933.61581184,172752782.0819325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,539010088.3149936,-1609692.0168583037,189015045.63890615,188278079.3678519,11682363.683408197,175803867.54673147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563169664.2200394,961797.3119529951,253435297.669891,187418777.01641017,114144834.49194162,294970052.9951443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850930759.4853401,-391591.17906656506,155956086.80995822,192537480.06233132,3529298.638575095,192263412.0704146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,543894686.4022126,-1519085.8884399887,127310803.17871454,195282889.924057,-2790411.5607547667,226373533.8046282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544657729.458205,1708036.7809109786,234836697.29718316,252728796.43253207,121521072.74405615,318896030.42560244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,929690633.6802847
,GP Allocation,,0.002331028182514746,0.2766159700865163,0.355094555175443,0.11367321409544517,0.2522852324600807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0007851417430089319,0.3147372245863171,0.2919774567614842,0.11402740597703412,0.2784727709321557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0006189498730904687,0.30260181647447976,0.3182472194529359,0.08372071972628453,0.2948112944732093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.00043162020617503057,0.37152899866169814,0.3158144394264268,0.05701133254664666,0.2560768495714035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0005800079590213373,0.3722913972031913,0.30971404722258616,0.05620492809420994,0.26120961952099114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023036538912499255,0.3306307619821914,0.27353552313897056,0.11090741258398,0.2826226484036081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0023176264672016304,0.2844524627543481,0.3572111277207189,0.03551869256410592,0.32050009049362543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0028582718834609874,0.33562717889054294,0.33431857454290836,0.020743950581194145,0.31216856786881564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0011302885707583415,0.2978330432233684,0.22025150099141413,0.13414115451764688,0.3466440126968122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0007199761072440072,0.2867394933412311,0.3539977221251045,0.006488937521932624,0.35349382311897587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.0027890651436289914,0.23374460012778336,0.3585424007813375,-0.005123238705398548,0.4156253029399067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0018372098405999029,0.2525966044936429,0.271841822727714,0.130711301525112,0.3430130614129312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GP per FTE,,0,1882275.5137587239,3532892.821215945,8411557.288854545,1903930.547142171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2168609.9292864003,0,1757978.306713941,2619925.921769963,7702778.64954373,1864410.413611621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1899467.113141133,0,2014569.9963167994,3795054.262965678,7304466.5096294135,2586074.190631395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2391356.682843268,0,1844269.5749925014,3011551.807214246,4188194.911531148,2082633.1280480567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1934896.252410078,0,1882099.3659501798,2846855.105817972,3792437.089541907,2128249.088168407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896975.508529906,0,1943909.5896503895,2704115.8971066847,11209368.930492472,2465493.973754959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2143554.202681871,0,1453367.4944995476,3152425.212600952,3087744.771752082,2463425.7691138084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1875751.6161872724,0,1775265.7878435156,3251106.308378764,1866744.949528435,2536887.3665557317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1987581.876479206,0,2472632.8464293336,3180370.847989779,21002633.86455066,4450406.768168877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3094519.627052553,0,1423586.2232837814,3308388.6820891057,679634.8830285575,2983594.896534773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1960315.6479104657,0,1127721.2663602622,3207576.8177500977,-583992.0947549137,3530183.4860722623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1911478.34602214,0,2179581.2204018245,4294055.233673955,26264112.67419337,5617140.030913199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3442553.4791843877
,OP per FTE (Before Corp Allocation),,0,926567.5081832851,1317949.181592452,6852923.127111726,-122055.8477910417,0,0,0,0,0,0,0,0,0,0,0,0,0,-2582667.4396021497,374576.1769181022,0,948245.1083166967,574848.5332311683,5641280.561538128,-15832.527559804781,0,0,0,0,0,0,0,0,0,0,0,0,0,-3223216.5014541266,160075.20507479235,0,1194243.6510063356,1741597.1696098906,5721767.144665685,482537.33642882225,0,0,0,0,0,0,0,0,0,0,0,0,0,-3099166.2040918763,633432.6496622477,0,1121711.5457441204,1139525.3507592862,2794711.755742565,116910.9202549883,0,0,0,0,0,0,0,0,0,0,0,0,0,-3119908.7686048383,322711.8101475594,0,1142208.658296242,897942.0736610095,1310459.208952191,279322.72078988544,0,0,0,0,0,0,0,0,0,0,0,0,0,-4018394.785859658,84175.82646714775,0,1032882.4078777438,943175.9828656832,9679362.226516565,232569.201397778,0,0,0,0,0,0,0,0,0,0,0,0,0,-3711205.6826812197,285638.9452889646,0,627691.4707516358,1241289.5046951706,1538367.9408585045,484994.37209939153,0,0,0,0,0,0,0,0,0,0,0,0,0,-4044184.172575023,24484.174062029895,0,999244.6138331628,1309035.674892936,486737.9826095823,447030.08233059524,0,0,0,0,0,0,0,0,0,0,0,0,0,-4491069.341764304,69479.90279827476,0,1524855.6864526607,1487027.050237027,17393141.863638017,1596301.4999556078,0,0,0,0,0,0,0,0,0,0,0,0,0,-4176473.300611453,983602.3137405665,0,571467.5602506297,1576903.9990374867,-512608.8071144581,533452.2893743283,0,0,0,0,0,0,0,0,0,0,0,0,0,-4178352.2523684367,65836.80498113424,0,259911.85840797616,1353530.5066634421,-6951890.940197732,574775.2998303175,0,0,0,0,0,0,0,0,0,0,0,0,0,-5137144.99405771,-362338.24320980965,0,1304367.0212889593,2435478.8625703035,24968163.922476955,1719653.5694342968,0,0,0,0,0,0,0,0,0,0,0,0,0,-4231283.056467759,1187786.0201682637
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,All Revenue,,1346426.4959098836,290942555.95632386,491257959.19383556,264694266.74411243,280540458.318956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328781666.709138,1821281.7521435157,389339526.90461147,474789151.7081336,253960580.56111068,232034702.32429245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1351945243.2502916,2553842.3089487865,486842284.82654047,613954250.578052,186855353.01314,167967449.7253193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458173180.4520006,2521724.7909548357,377210625.72359407,484077828.8239838,103589104.06207167,240175034.62986994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1207574318.0304742,752023.2435364067,413673255.1161151,463324784.33922577,92098909.65239657,227572035.6708338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1197421008.0221076,756867.8998871394,478990966.03594667,505277815.48575604,284443864.6053423,305661950.38591933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1575131464.4128516,1379925.6625935761,391528991.0592775,554864191.2770903,60959383.854266904,314938151.67664194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1323670643.5298703,-765983.1472541487,378449906.0348864,561776549.9863471,50310216.70756784,305246793.2556746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1295017482.8372216,1843149.4580732272,435738965.6659724,555724277.2443786,461124396.2533575,512474455.86317575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1966905244.4849577,202432.3433487401,358536317.5640666,544288408.445422,9842671.759718284,367064554.1047861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1279934384.2173417,1781304.554667501,304003772.0745055,602924550.1311231,7677990.603796131,405763784.2545064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1322151401.6185987,1386432.9455645438,457924529.9595775,694757138.3657275,438539606.509569,579840690.8714461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2172448398.651885
,Revenue Allocation,,0.0010132789529256863,0.21895437244921695,0.36970555171075287,0.19920072151481028,0.21112607537229408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013471564482632923,0.2879846863979323,0.35118963144296056,0.18784827405476054,0.17163025165608342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9112646457379265,0.0012490160816007875,0.26700499784526627,0.3256054617332625,0.1741635245838143,0.15912698535051026,0,0,0,0,0,0,0,0,0,0.0020882563940807473,0.31237052667600274,0.40086793963414485,0.08578279822232647,0.19889047907344523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0006280357856578731,0.34547018328951645,0.3869355733991528,0.07691439271182068,0.19005181481385217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000480510939554668,0.3040958655565274,0.32078453570483667,0.18058420584682566,0.19405488195225556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0010424992571518312,0.2957903410286232,0.41918599161300285,0.046053286859716686,0.23792788124150535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.000591484792603707,0.29223536442593034,0.43379842931198487,0.03884906371869547,0.23570862733599318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000937080961699232,0.22153531131596146,0.28253739157114166,0.23444159170672446,0.2605486244444731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00015815837580808806,0.28012085774483314,0.4252471182561794,0.007689981518651764,0.28678388410452765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0013472772879768533,0.22993113474170906,0.4560177823757652,0.0058071946937367485,0.3068966109008121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0006381891263446792,0.210787298903736,0.3198037471439413,0.20186422231326884,0.26690654251270907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
